#subsequence (s \in Sample : s ~ D)	freq(s,D)	freq(s,Sample)

1 -1 7 -1 1 -1 1 -1 9 -1 -2	1372	1
9 -1 2 -1 1 -1 5 8 -1 1 -1 -2	565	1
1 7 9 -1 1 -1 9 -1 1 -1 1 7 -1 -2	695	1
9 -1 10 -1 1 -1 5 -1 -2	585	1
5 8 9 -1 -2	2724	1
3 5 -1 2 3 9 -1 1 -1 2 7 -1 -2	90	1
1 -1 6 -1 1 8 -1 4 9 -1 -2	46	1
7 -1 7 -1 5 -1 -2	2850	2
3 -1 4 8 -1 1 -1 9 -1 6 -1 -2	21	1
6 -1 5 6 9 -1 -2	186	1
8 9 -1 3 -1 -2	985	1
5 -1 5 -1 9 -1 1 8 -1 -2	1746	1
7 -1 6 -1 5 -1 1 -1 1 -1 5 8 9 -1 3 5 8 9 -1 3 -1 -2	8	1
1 -1 2 9 -1 7 -1 -2	906	1
1 -1 5 -1 1 9 -1 9 -1 5 -1 -2	1617	1
7 -1 5 -1 5 -1 3 -1 -2	704	1
1 4 -1 4 -1 8 -1 -2	531	1
7 -1 2 3 5 9 -1 3 9 -1 1 9 -1 -2	106	1
2 -1 1 -1 9 -1 1 -1 -2	1234	1
1 -1 5 8 -1 -2	3030	2
2 -1 8 -1 2 5 -1 3 -1 2 7 -1 -2	102	1
1 8 -1 8 -1 5 -1 1 -1 -2	1825	1
1 -1 7 -1 7 -1 9 -1 7 10 -1 -2	200	1
1 -1 4 -1 1 -1 10 -1 9 -1 7 8 9 -1 -2	48	1
5 8 -1 8 -1 1 -1 9 -1 -2	1661	1
7 -1 4 9 -1 6 -1 7 -1 7 9 -1 -2	34	1
3 -1 5 -1 1 5 -1 8 9 -1 -2	516	1
4 -1 7 -1 7 -1 1 -1 -2	456	1
2 10 -1 5 -1 1 -1 2 -1 5 -1 1 -1 -2	78	1
1 6 10 -1 1 8 -1 9 -1 1 -1 -2	31	1
1 2 -1 9 -1 7 8 -1 7 -1 1 -1 -2	307	1
5 -1 10 -1 10 -1 7 -1 -2	348	1
4 7 -1 5 10 -1 2 -1 2 3 -1 -2	21	1
8 -1 8 -1 6 -1 9 -1 8 -1 -2	168	1
2 -1 2 -1 2 8 -1 10 -1 -2	164	1
1 -1 7 8 -1 9 -1 -2	1537	1
1 5 7 -1 1 3 -1 7 -1 8 -1 6 -1 4 7 -1 4 7 -1 7 8 -1 5 -1 -2	2	1
9 -1 1 7 -1 -2	2375	1
1 5 9 -1 3 -1 -2	856	1
2 -1 1 4 5 -1 2 -1 9 -1 -2	168	1
8 9 -1 8 -1 1 8 -1 9 -1 -2	1478	1
4 -1 2 -1 4 9 -1 5 8 -1 1 6 -1 8 9 -1 8 9 -1 -2	7	1
5 9 10 -1 -2	676	1
7 -1 5 7 -1 1 -1 1 -1 -2	1450	1
5 -1 1 -1 1 -1 1 8 -1 -2	1950	1
1 -1 7 -1 1 3 5 -1 5 -1 3 7 -1 -2	151	1
7 9 -1 1 -1 8 -1 3 -1 -2	449	1
1 -1 7 -1 9 -1 1 -1 -2	1896	2
9 -1 1 8 -1 2 -1 -2	1111	1
4 -1 9 -1 9 -1 -2	1014	1
1 -1 1 -1 1 -1 9 -1 -2	3109	2
4 9 -1 2 -1 1 -1 -2	349	1
1 -1 1 6 -1 -2	336	3
8 -1 1 -1 6 -1 -2	295	1
4 -1 3 -1 1 -1 -2	344	1
3 6 9 -1 2 4 -1 2 9 -1 1 -1 3 7 -1 3 -1 -2	2	1
8 9 -1 2 8 -1 -2	1149	1
8 -1 3 -1 5 -1 10 -1 5 -1 5 -1 3 5 -1 -2	33	1
7 -1 8 -1 8 -1 2 8 9 -1 3 -1 9 -1 -2	92	1
3 -1 5 -1 7 -1 -2	879	1
2 3 -1 5 8 -1 5 -1 -2	314	1
1 -1 1 -1 1 8 -1 1 -1 -2	2258	1
8 -1 1 3 -1 -2	928	1
1 -1 5 -1 1 -1 1 -1 5 -1 -2	2237	1
3 -1 4 -1 2 -1 3 8 9 -1 4 -1 9 -1 3 -1 7 -1 7 -1 3 -1 -2	1	1
2 9 -1 1 9 -1 -2	1388	1
1 5 10 -1 7 -1 -2	433	1
1 7 -1 1 8 -1 -2	1807	1
1 6 -1 10 -1 -2	81	1
5 8 -1 9 -1 1 -1 1 -1 -2	1679	1
8 9 -1 9 -1 2 -1 8 -1 8 -1 -2	654	1
10 -1 5 -1 7 -1 -2	651	1
7 -1 5 7 -1 1 9 -1 -2	1458	1
5 -1 3 -1 1 -1 2 -1 -2	449	1
1 -1 1 -1 3 5 -1 -2	935	1
8 -1 1 -1 3 -1 5 8 -1 3 8 -1 4 -1 -2	63	1
10 -1 10 -1 7 -1 -2	556	1
1 -1 2 9 -1 3 9 -1 1 3 -1 -2	186	1
3 -1 2 -1 7 8 -1 1 -1 8 -1 -2	170	1
3 -1 3 -1 7 9 -1 5 10 -1 -2	103	1
5 -1 9 -1 1 -1 -2	3447	3
1 4 -1 1 5 -1 -2	754	1
1 2 5 -1 1 7 -1 2 9 -1 -2	433	1
7 -1 2 -1 7 -1 10 -1 1 10 -1 4 -1 6 8 -1 1 -1 -2	1	1
1 -1 1 -1 7 8 -1 -2	1738	2
4 -1 7 8 -1 1 -1 -2	442	1
2 4 10 -1 2 -1 2 4 -1 9 10 -1 9 -1 10 -1 4 7 -1 3 -1 4 9 -1 -2	1	1
8 -1 1 4 -1 5 10 -1 4 -1 -2	92	1
9 -1 7 -1 2 -1 5 -1 4 8 -1 -2	136	1
1 -1 5 6 -1 7 -1 6 -1 4 -1 -2	23	1
7 8 -1 1 -1 1 -1 5 -1 3 -1 -2	306	1
2 5 8 -1 1 -1 -2	956	1
10 -1 8 -1 -2	981	1
5 -1 5 -1 7 -1 5 -1 -2	2472	1
3 -1 7 -1 5 -1 -2	887	1
1 2 -1 7 9 -1 1 -1 7 -1 -2	524	1
5 9 -1 2 -1 7 -1 5 -1 -2	791	1
9 -1 5 -1 1 8 9 -1 2 -1 2 5 6 -1 7 -1 6 -1 -2	10	1
8 10 -1 7 -1 7 -1 2 7 9 -1 8 -1 1 3 -1 -2	29	1
7 -1 9 -1 7 -1 7 -1 7 -1 1 -1 -2	687	1
2 10 -1 8 9 -1 6 10 -1 1 -1 8 -1 1 -1 -2	7	1
5 -1 8 -1 2 -1 9 -1 -2	1087	1
1 -1 8 -1 1 9 -1 4 -1 6 -1 -2	50	1
2 -1 1 7 10 -1 2 -1 1 7 -1 -2	96	1
1 -1 7 -1 2 7 -1 8 9 -1 5 -1 2 -1 -2	178	1
9 10 -1 3 -1 1 8 -1 5 7 -1 1 8 -1 3 -1 -2	24	1
1 10 -1 10 -1 1 4 10 -1 -2	69	1
5 -1 1 9 -1 -2	3360	2
1 -1 4 5 -1 9 -1 2 -1 1 -1 -2	185	1
1 5 -1 7 -1 2 -1 -2	984	1
9 10 -1 9 -1 1 -1 3 4 5 -1 1 -1 2 3 -1 -2	8	1
1 -1 1 -1 2 7 8 -1 -2	573	1
1 -1 4 -1 9 -1 1 -1 -2	693	1
8 -1 2 9 -1 7 -1 -2	838	1
2 3 -1 1 7 -1 -2	301	1
5 6 -1 7 -1 9 -1 7 -1 9 -1 6 -1 -2	42	1
4 -1 3 -1 4 -1 7 -1 5 7 -1 3 5 -1 4 8 -1 4 8 9 -1 -2	4	1
1 -1 7 -1 5 -1 5 -1 -2	1932	2
4 -1 6 8 -1 1 -1 3 -1 1 8 -1 -2	17	1
1 7 -1 5 -1 5 -1 1 4 -1 -2	316	1
2 -1 3 9 -1 5 10 -1 -2	114	1
8 -1 1 8 -1 1 -1 -2	2768	1
1 -1 8 -1 3 -1 3 -1 -2	607	1
5 -1 7 -1 2 7 -1 -2	944	1
1 -1 1 8 -1 4 -1 7 -1 -2	363	1
1 3 9 -1 10 -1 7 9 -1 8 -1 -2	95	1
9 -1 5 7 9 -1 -2	2004	1
1 2 -1 1 -1 10 -1 -2	326	1
8 -1 9 -1 5 -1 1 5 -1 -2	1732	1
1 -1 4 -1 1 -1 8 -1 -2	650	2
10 -1 1 2 5 -1 1 9 -1 -2	212	1
5 -1 1 -1 3 10 -1 8 -1 1 -1 -2	86	1
5 -1 1 -1 10 -1 4 9 -1 -2	153	1
5 -1 9 -1 10 -1 -2	805	1
1 5 -1 1 -1 5 -1 -2	3377	2
1 -1 9 -1 2 9 -1 7 -1 -2	742	2
3 4 -1 3 -1 -2	257	1
3 4 -1 1 8 -1 1 -1 10 -1 3 -1 -2	32	1
3 9 -1 5 -1 -2	1135	1
8 -1 4 -1 7 -1 8 -1 9 -1 1 7 -1 -2	140	1
1 -1 8 -1 1 5 -1 8 -1 -2	1824	1
3 8 -1 3 9 -1 -2	625	1
1 -1 5 -1 7 8 -1 -2	1591	1
3 5 -1 3 5 -1 2 -1 -2	396	1
1 10 -1 5 8 -1 4 5 -1 1 -1 1 4 -1 -2	36	1
1 -1 1 -1 9 -1 -2	3989	2
1 -1 8 -1 8 -1 9 -1 -2	2183	1
1 -1 8 10 -1 1 -1 9 -1 -2	396	1
1 9 -1 2 -1 1 7 -1 9 -1 -2	605	1
9 -1 1 -1 8 9 -1 1 -1 2 -1 -2	640	1
1 -1 2 5 9 -1 1 5 -1 1 -1 -2	663	1
9 -1 9 -1 8 -1 5 -1 -2	2396	1
1 -1 1 -1 1 -1 7 -1 1 9 -1 5 -1 1 -1 2 -1 5 -1 -2	66	1
1 -1 2 -1 8 -1 -2	1453	3
1 7 -1 1 -1 4 -1 -2	548	1
1 8 -1 9 -1 9 -1 9 -1 -2	1869	1
8 -1 3 -1 1 -1 5 -1 8 -1 7 -1 2 7 -1 8 -1 1 3 -1 -2	7	1
9 -1 1 -1 2 5 -1 5 9 -1 5 -1 1 8 -1 2 3 9 -1 -2	40	1
5 -1 1 5 -1 9 -1 -2	2823	1
1 -1 7 -1 5 -1 1 -1 -2	1901	1
5 9 -1 7 -1 8 -1 5 -1 8 -1 1 -1 9 -1 8 -1 7 10 -1 -2	24	1
7 -1 1 -1 5 -1 1 7 -1 7 -1 -2	921	1
1 5 -1 2 8 -1 3 -1 1 -1 -2	243	1
8 -1 5 -1 5 -1 -2	3587	2
1 9 -1 5 -1 -2	3362	5
3 6 -1 9 -1 2 -1 1 -1 3 5 -1 -2	13	1
1 4 7 -1 3 -1 5 -1 -2	135	1
5 -1 5 -1 1 -1 1 -1 -2	3171	1
4 8 -1 2 -1 -2	378	2
7 -1 9 -1 2 -1 -2	1315	1
10 -1 3 -1 10 -1 9 -1 9 -1 -2	109	1
9 -1 9 -1 8 -1 -2	3532	1
8 -1 7 -1 7 -1 5 -1 -2	1608	1
1 -1 4 -1 5 -1 -2	932	2
1 -1 9 -1 1 -1 4 -1 7 -1 8 -1 5 -1 -2	126	1
1 -1 7 9 -1 -2	2368	1
8 -1 6 9 -1 1 5 -1 -2	170	1
3 7 -1 1 9 -1 8 -1 5 -1 9 -1 1 4 -1 -2	54	1
7 8 -1 3 -1 8 9 -1 8 -1 -2	373	1
5 7 -1 1 -1 1 -1 5 7 -1 -2	1242	1
7 -1 2 -1 1 -1 2 -1 2 -1 9 -1 1 -1 -2	141	1
2 -1 1 -1 8 -1 -2	1447	1
2 -1 1 2 -1 -2	1608	2
2 -1 8 9 -1 9 -1 5 -1 -2	904	1
8 -1 3 -1 3 5 -1 7 -1 5 -1 1 -1 4 9 -1 -2	28	1
1 8 -1 8 -1 -2	3312	2
7 -1 1 2 -1 8 -1 -2	796	1
1 -1 4 9 -1 7 9 -1 10 -1 7 -1 2 7 -1 1 8 -1 1 8 -1 -2	11	1
9 -1 2 -1 7 -1 9 -1 -2	964	1
1 -1 1 4 -1 9 -1 -2	713	1
5 7 -1 7 -1 1 -1 6 -1 9 -1 1 3 -1 -2	28	1
8 -1 7 -1 9 -1 7 -1 -2	1569	1
1 7 -1 1 2 -1 -2	1023	1
9 -1 1 -1 5 -1 1 7 9 -1 -2	1118	1
2 -1 2 4 -1 5 9 -1 4 10 -1 -2	37	1
2 5 -1 2 9 -1 -2	1190	1
1 -1 7 -1 4 -1 -2	667	1
8 -1 10 -1 5 6 -1 3 -1 2 3 9 -1 10 -1 -2	1	1
9 -1 5 8 -1 9 -1 7 -1 -2	1349	1
1 6 -1 -2	376	2
1 3 7 -1 4 -1 4 -1 1 -1 9 -1 9 -1 8 -1 4 8 -1 -2	12	1
1 9 -1 9 -1 5 -1 1 2 -1 2 4 9 -1 -2	94	1
7 8 -1 1 -1 2 -1 1 9 -1 -2	519	1
1 -1 1 -1 1 -1 8 -1 4 -1 3 -1 8 -1 -2	65	1
1 -1 1 5 -1 4 -1 -2	802	1
10 -1 1 -1 1 -1 9 -1 -2	609	1
1 -1 1 -1 7 -1 5 -1 1 -1 -2	1358	1
1 8 -1 7 -1 5 -1 3 -1 9 -1 -2	303	1
2 5 7 -1 2 -1 5 -1 -2	673	1
6 8 -1 4 -1 8 -1 -2	76	1
1 5 -1 1 -1 10 -1 -2	686	1
1 4 -1 9 -1 2 -1 -2	337	1
5 -1 2 -1 1 8 -1 2 8 9 -1 8 -1 1 -1 -2	201	1
1 -1 9 -1 6 -1 5 -1 5 -1 6 -1 -2	73	1
7 9 -1 9 -1 7 -1 -2	2261	1
5 9 -1 5 -1 7 -1 2 9 -1 -2	673	1
1 9 -1 9 -1 8 -1 -2	2488	1
8 -1 9 -1 1 -1 5 8 -1 -2	1647	1
2 7 -1 3 -1 -2	418	1
5 7 -1 5 -1 -2	3007	2
1 -1 7 -1 1 -1 2 -1 1 -1 7 -1 2 -1 5 -1 9 -1 -2	37	1
5 -1 1 -1 7 -1 5 9 -1 9 -1 -2	1086	1
8 9 -1 5 8 -1 8 -1 1 -1 1 7 -1 -2	576	1
10 -1 10 -1 1 4 8 -1 1 -1 2 4 -1 1 -1 4 -1 -2	4	1
5 10 -1 5 -1 1 8 -1 1 9 -1 -2	307	1
9 -1 1 -1 9 -1 5 -1 5 -1 -2	1961	1
2 7 8 -1 9 -1 8 -1 5 -1 7 -1 1 -1 -2	188	1
9 -1 5 -1 8 -1 -2	3039	2
1 8 -1 5 -1 3 -1 3 -1 -2	468	1
1 5 -1 1 -1 1 -1 -2	3348	1
1 7 -1 1 -1 4 -1 3 -1 7 9 -1 1 -1 -2	64	1
1 9 -1 2 -1 1 3 4 -1 6 -1 2 -1 2 -1 -2	6	1
8 -1 1 5 -1 2 8 -1 4 -1 -2	190	1
4 -1 3 -1 10 -1 10 -1 2 -1 1 -1 2 -1 -2	8	1
4 7 -1 1 -1 1 -1 -2	469	1
5 -1 8 -1 2 5 -1 4 -1 4 -1 2 -1 2 -1 5 -1 3 -1 7 9 -1 -2	2	1
5 7 -1 2 -1 -2	1333	2
1 5 -1 8 -1 8 -1 1 8 -1 -2	1511	1
10 -1 1 -1 5 10 -1 1 10 -1 1 -1 1 7 -1 1 2 8 -1 -2	24	1
8 -1 7 -1 8 -1 1 -1 1 4 5 7 9 -1 -2	99	1
9 -1 7 -1 1 4 -1 4 -1 8 -1 -2	187	1
2 7 -1 1 -1 4 -1 -2	242	1
1 2 -1 2 -1 2 7 -1 1 -1 -2	426	1
1 -1 7 -1 5 9 -1 1 -1 -2	1436	1
5 6 -1 1 -1 -2	299	1
9 -1 5 8 10 -1 2 8 -1 -2	175	1
1 9 -1 2 -1 -2	1672	1
7 -1 8 10 -1 5 -1 4 -1 7 -1 4 -1 2 7 -1 -2	12	1
8 -1 9 -1 1 2 -1 4 -1 2 8 9 -1 -2	92	1
8 -1 5 -1 2 9 -1 7 -1 1 -1 -2	426	1
8 -1 6 -1 1 -1 -2	279	1
3 -1 1 -1 1 -1 1 -1 -2	966	2
8 -1 7 8 -1 -2	2365	2
1 5 8 9 -1 2 -1 5 8 -1 7 9 -1 1 8 -1 10 -1 2 -1 -2	26	1
8 -1 1 -1 9 -1 5 -1 1 2 -1 1 -1 1 9 -1 1 -1 1 -1 8 -1 5 -1 6 -1 -2	1	1
1 -1 1 5 9 -1 1 8 -1 -2	1548	1
1 7 -1 7 -1 9 -1 1 -1 1 -1 1 5 -1 -2	522	1
1 -1 5 -1 7 -1 7 -1 -2	1751	2
1 9 -1 4 -1 3 -1 3 -1 4 -1 1 -1 -2	59	1
4 -1 1 -1 8 -1 9 -1 -2	587	1
1 -1 9 -1 1 -1 10 -1 -2	624	1
1 -1 5 -1 8 9 -1 7 -1 -2	1203	1
2 9 -1 7 -1 1 -1 1 -1 -2	679	1
1 -1 1 10 -1 8 -1 -2	589	1
7 8 -1 3 9 -1 -2	561	1
8 -1 6 -1 9 -1 -2	289	1
1 -1 5 -1 7 10 -1 8 -1 -2	286	1
8 -1 5 -1 10 -1 8 -1 -2	547	1
1 -1 1 -1 5 -1 5 6 -1 7 -1 2 7 8 -1 5 -1 6 -1 -2	7	1
1 5 7 -1 2 10 -1 2 10 -1 3 9 10 -1 1 7 -1 5 7 -1 -2	7	1
1 8 -1 1 -1 5 -1 -2	2496	1
3 -1 1 -1 2 4 -1 5 -1 1 -1 -2	68	1
1 6 7 10 -1 3 5 8 -1 7 8 -1 9 -1 3 -1 -2	4	1
1 -1 3 -1 9 -1 -2	1108	2
2 -1 7 -1 2 -1 9 -1 -2	815	1
1 -1 1 5 -1 3 -1 7 8 -1 6 -1 1 -1 8 -1 -2	17	1
8 -1 4 -1 1 2 -1 2 -1 -2	183	1
6 8 -1 1 9 -1 7 -1 9 -1 8 -1 -2	75	1
5 -1 1 2 -1 4 5 -1 -2	321	1
7 -1 1 8 -1 1 -1 -2	1762	2
2 -1 7 -1 1 7 -1 8 -1 1 9 -1 -2	331	1
5 -1 3 -1 9 -1 -2	1173	1
5 -1 1 5 -1 6 -1 1 8 -1 -2	163	1
3 -1 7 -1 1 -1 -2	810	1
1 9 -1 7 -1 1 4 -1 5 -1 -2	324	1
10 -1 5 6 -1 8 -1 -2	57	1
7 -1 2 8 -1 8 -1 1 8 -1 -2	490	1
5 -1 8 -1 6 -1 3 5 9 -1 1 2 -1 5 10 -1 -2	10	1
1 -1 6 -1 8 -1 1 3 -1 -2	68	1
1 -1 8 9 10 -1 1 -1 8 -1 8 -1 6 -1 5 -1 -2	13	1
1 -1 1 8 -1 2 -1 -2	1198	1
5 -1 8 -1 8 -1 8 -1 9 -1 -2	1606	1
2 8 -1 5 7 -1 5 -1 1 -1 -2	475	1
5 -1 7 -1 5 -1 2 -1 7 -1 3 -1 -2	143	1
1 2 5 -1 5 -1 -2	1220	1
1 2 -1 8 -1 -2	1378	2
5 -1 1 8 -1 10 -1 1 -1 1 5 -1 -2	290	1
1 7 -1 6 7 -1 4 5 -1 7 9 -1 10 -1 -2	10	1
2 8 -1 1 -1 2 -1 3 9 -1 -2	198	1
6 10 -1 5 -1 5 10 -1 6 9 -1 6 -1 5 -1 10 -1 9 -1 -2	1	1
2 -1 2 -1 4 -1 -2	450	1
1 4 -1 8 -1 -2	775	1
1 -1 7 -1 7 8 -1 -2	1612	1
5 -1 5 -1 5 -1 1 -1 -2	3298	1
2 -1 2 4 5 -1 -2	285	1
5 8 -1 7 -1 5 -1 5 -1 7 -1 -2	1032	1
5 -1 8 -1 5 -1 5 -1 -2	2891	1
10 -1 5 -1 1 4 9 -1 -2	146	1
1 9 -1 2 -1 3 -1 -2	457	1
1 -1 9 -1 10 -1 1 -1 -2	617	1
1 5 6 -1 -2	267	1
7 9 10 -1 4 -1 -2	148	1
9 -1 8 -1 1 -1 7 -1 -2	1524	1
9 -1 6 -1 5 -1 -2	320	1
1 -1 4 -1 3 -1 10 -1 2 8 -1 -2	31	1
8 9 -1 6 8 -1 -2	235	1
9 -1 8 -1 5 7 -1 -2	1675	1
1 -1 1 5 -1 1 -1 1 -1 3 -1 -2	553	1
10 -1 8 -1 9 -1 7 -1 -2	393	1
5 -1 9 -1 2 -1 1 4 -1 -2	266	1
5 -1 2 8 -1 1 3 -1 10 -1 -2	72	1
1 -1 6 -1 3 -1 8 -1 6 -1 -2	36	1
1 -1 5 7 -1 1 3 -1 1 8 -1 -2	325	1
8 9 -1 8 -1 9 -1 9 -1 10 -1 -2	322	1
9 -1 5 8 -1 -2	3029	1
3 -1 1 -1 5 -1 9 -1 -2	819	1
2 -1 1 -1 2 -1 1 -1 1 4 -1 4 -1 -2	65	1
2 -1 2 -1 2 -1 -2	1893	3
1 -1 5 9 -1 2 8 -1 1 7 -1 -2	403	1
3 9 -1 1 -1 9 10 -1 5 -1 5 -1 7 -1 1 7 -1 -2	33	1
8 -1 8 -1 6 -1 -2	323	1
7 -1 1 9 -1 9 -1 -2	2078	1
7 -1 1 -1 2 -1 5 -1 -2	904	2
6 9 -1 3 -1 5 -1 6 -1 -2	55	1
8 -1 7 -1 1 5 8 9 -1 2 -1 -2	406	1
6 -1 4 -1 1 -1 1 -1 1 -1 -2	54	1
1 -1 7 -1 1 8 -1 1 -1 4 -1 -2	261	1
1 -1 8 -1 5 7 9 -1 1 -1 -2	910	1
1 -1 5 7 -1 1 -1 5 -1 -2	1580	1
1 8 10 -1 4 -1 1 -1 6 -1 7 -1 4 -1 -2	5	1
3 5 8 9 -1 1 -1 -2	478	1
7 -1 1 -1 1 -1 4 -1 -2	521	1
7 8 -1 2 -1 2 -1 4 -1 -2	156	1
1 8 -1 2 -1 1 -1 2 9 -1 8 9 -1 -2	337	1
5 -1 5 -1 7 -1 7 -1 4 -1 5 -1 8 9 -1 1 -1 -2	58	1
7 9 -1 3 -1 -2	890	1
1 3 -1 9 -1 3 -1 9 -1 1 -1 3 -1 8 -1 -2	91	1
1 3 4 -1 9 -1 8 -1 -2	154	1
1 -1 5 10 -1 5 -1 10 -1 -2	354	1
1 3 5 -1 6 -1 3 6 10 -1 8 -1 -2	6	1
1 -1 2 9 -1 1 -1 7 -1 5 -1 2 3 -1 2 9 -1 -2	39	1
1 -1 2 10 -1 1 5 9 -1 6 -1 -2	19	1
1 -1 5 9 -1 1 -1 7 -1 8 -1 8 -1 -2	569	1
4 9 -1 5 -1 -2	880	1
3 -1 1 -1 5 -1 9 -1 1 5 -1 -2	515	1
8 10 -1 2 -1 10 -1 2 -1 5 -1 5 -1 5 -1 -2	33	1
5 8 -1 7 -1 5 -1 1 -1 1 -1 7 -1 -2	574	1
5 -1 1 5 -1 6 7 10 -1 10 -1 7 8 10 -1 3 7 8 -1 -2	3	1
1 4 -1 5 7 -1 5 -1 8 -1 2 -1 -2	119	1
9 -1 3 -1 9 -1 5 -1 5 -1 3 7 -1 -2	163	1
2 -1 2 7 9 -1 3 -1 1 3 -1 3 -1 2 -1 -2	33	1
8 -1 3 9 -1 1 -1 -2	719	1
8 -1 1 7 -1 3 -1 -2	568	1
1 -1 4 -1 9 -1 10 -1 1 -1 5 -1 7 -1 2 -1 2 -1 -2	11	1
9 10 -1 5 9 -1 10 -1 5 -1 -2	320	1
6 -1 1 5 -1 -2	314	1
7 -1 1 7 9 -1 9 -1 1 8 -1 7 -1 -2	514	1
2 3 5 -1 2 5 -1 9 -1 1 -1 -2	188	1
8 -1 1 -1 2 10 -1 1 -1 9 -1 -2	121	1
10 -1 5 -1 1 5 -1 8 10 -1 -2	221	1
3 7 -1 5 -1 7 -1 2 -1 -2	257	1
1 7 -1 2 -1 5 -1 5 -1 1 -1 -2	543	1
9 -1 7 -1 5 7 -1 5 -1 -2	1526	1
8 -1 2 -1 5 -1 -2	1525	2
1 7 -1 1 -1 1 -1 8 -1 -2	1416	1
1 3 -1 5 8 -1 9 -1 2 7 -1 9 -1 5 -1 -2	90	1
8 -1 1 -1 9 -1 5 -1 -2	2100	1
1 3 -1 9 -1 5 -1 -2	856	1
7 -1 3 -1 2 6 -1 -2	40	1
7 -1 1 -1 4 8 -1 1 4 -1 9 -1 8 9 -1 7 -1 -2	46	1
1 -1 8 -1 5 -1 1 8 -1 -2	1821	1
4 8 -1 1 9 -1 1 -1 5 -1 -2	359	1
8 -1 2 5 -1 1 -1 -2	1071	1
2 -1 5 -1 2 -1 2 7 8 -1 4 -1 9 -1 9 -1 9 -1 1 -1 -2	10	1
8 -1 9 -1 3 7 -1 1 8 -1 -2	322	1
8 -1 1 -1 1 -1 9 -1 -2	2271	1
1 -1 3 -1 10 -1 -2	311	1
9 -1 1 8 9 -1 8 -1 7 -1 2 5 -1 -2	319	1
5 -1 5 -1 8 -1 9 -1 -2	2440	1
5 9 -1 7 -1 5 -1 5 -1 1 -1 -2	1155	1
8 -1 1 4 -1 1 7 -1 4 -1 3 -1 -2	66	1
6 -1 2 -1 3 -1 9 -1 9 -1 -2	39	1
2 9 -1 3 -1 9 -1 7 -1 1 -1 -2	186	1
1 -1 9 -1 5 -1 -2	3434	3
5 -1 5 7 9 -1 -2	2012	1
7 -1 3 -1 1 5 -1 7 -1 4 -1 -2	114	1
6 8 -1 2 -1 7 -1 1 -1 -2	74	1
9 -1 4 -1 9 -1 7 8 10 -1 2 4 -1 -2	30	1
2 7 8 -1 1 -1 -2	645	1
9 -1 1 8 -1 -2	2878	4
5 -1 2 -1 3 8 -1 5 -1 3 -1 -2	168	1
3 -1 5 -1 5 10 -1 -2	276	1
5 -1 7 9 -1 -2	2513	1
5 -1 4 5 -1 -2	1066	1
1 5 8 -1 2 -1 3 5 -1 8 -1 5 -1 1 5 -1 -2	119	1
10 -1 1 -1 6 -1 -2	78	1
3 8 -1 1 8 -1 8 -1 -2	627	1
9 -1 9 -1 7 9 -1 7 -1 -2	1755	1
1 5 -1 1 -1 5 -1 1 -1 -2	2587	1
9 -1 1 -1 1 -1 7 -1 -2	1914	1
5 -1 5 9 -1 1 -1 -2	2896	1
5 6 -1 4 8 -1 7 -1 9 -1 -2	42	1
9 -1 9 -1 1 -1 5 -1 2 -1 -2	875	1
5 7 -1 5 -1 5 -1 8 -1 2 7 -1 -2	387	1
2 7 -1 9 -1 -2	1128	1
8 -1 3 8 -1 1 7 -1 9 -1 1 -1 -2	233	1
8 -1 5 -1 1 -1 1 -1 1 -1 -2	1674	1
5 -1 8 -1 2 9 -1 -2	1092	1
4 5 -1 1 -1 -2	907	1
2 9 -1 10 -1 -2	416	1
8 9 -1 6 -1 1 -1 1 6 -1 5 9 -1 -2	61	1
7 -1 1 8 -1 2 6 -1 9 -1 7 -1 -2	39	1
3 -1 5 10 -1 -2	308	1
2 5 -1 1 -1 5 8 -1 2 -1 7 -1 -2	341	1
2 -1 9 -1 5 8 -1 -2	1146	1
5 -1 1 -1 1 7 -1 7 9 -1 1 -1 2 -1 -2	267	1
1 -1 2 7 -1 1 -1 -2	885	2
5 -1 7 -1 8 -1 7 9 -1 2 -1 8 -1 1 -1 1 -1 10 -1 -2	19	1
9 -1 1 9 -1 1 -1 -2	3264	1
10 -1 8 -1 5 -1 8 -1 -2	516	1
10 -1 8 -1 5 -1 2 -1 7 -1 8 9 -1 -2	88	1
4 -1 2 -1 7 -1 3 10 -1 8 -1 9 -1 -2	7	1
8 -1 7 -1 4 -1 9 -1 9 -1 -2	311	1
1 7 -1 9 -1 -2	2385	1
9 -1 10 -1 1 -1 1 -1 3 9 -1 7 -1 5 -1 -2	34	1
1 -1 8 -1 1 -1 1 -1 8 -1 1 -1 -2	1106	1
5 -1 9 -1 8 -1 5 -1 10 -1 2 -1 -2	134	1
1 -1 1 -1 9 -1 1 -1 5 7 -1 -2	1041	1
1 4 -1 8 9 -1 7 -1 5 -1 10 -1 9 -1 8 -1 -2	27	1
7 -1 9 -1 10 -1 2 -1 7 8 -1 5 -1 1 -1 2 9 -1 -2	21	1
4 7 -1 5 -1 9 -1 -2	431	1
7 -1 1 -1 1 8 -1 9 -1 -2	1279	1
5 -1 8 -1 3 -1 1 -1 7 -1 -2	386	1
3 -1 9 -1 1 -1 5 7 9 -1 -2	409	1
5 -1 4 9 -1 8 9 -1 1 5 -1 8 -1 1 -1 -2	165	1
7 -1 3 -1 1 -1 -2	845	1
